<slot> <slotStart> <txPackets> <rxPackets> <tooLateRxPackets>
1.06765 16 16 0
1.06815 16 16 0
1.06865 20 20 0
1.06965 0 0 0
1.07065 0 0 0
1.07115 0 0 0
1.07215 0 0 0
1.07265 0 0 0
1.07315 0 0 0
1.07365 0 0 0
1.07465 0 0 0
1.07515 0 0 0
1.07565 0 0 0
1.07615 0 0 0
1.07715 0 0 0
1.07765 0 0 0
1.07815 0 0 0
1.07865 0 0 0
1.07973 0 0 0
1.08023 0 0 0
1.08065 0 0 0
1.08115 0 0 0
1.08215 0 0 0
1.08265 0 0 0
1.08315 0 0 0
1.08365 0 0 0
1.08465 0 0 0
1.08515 0 0 0
1.08565 0 0 0
1.08615 0 0 0
1.08715 0 0 0
1.08765 16 16 0
1.08815 16 16 0
1.08865 20 20 0
1.08965 0 0 0
1.09065 0 0 0
1.09115 0 0 0
1.09215 0 0 0
1.09265 0 0 0
1.09315 0 0 0
1.09365 0 0 0
1.09465 0 0 0
1.09515 0 0 0
1.09565 0 0 0
1.09615 0 0 0
1.09715 0 0 0
1.09765 0 0 0
1.09815 0 0 0
1.09865 0 0 0
1.09973 0 0 0
1.10023 0 0 0
1.10065 0 0 0
1.10115 0 0 0
1.10215 0 0 0
1.10265 0 0 0
1.10315 0 0 0
1.10365 0 0 0
1.10465 0 0 0
1.10515 0 0 0
1.10565 0 0 0
1.10615 0 0 0
1.10715 0 0 0
1.10765 16 16 0
1.10815 16 16 0
1.10865 20 20 0
1.10965 0 0 0
1.11065 0 0 0
1.11115 0 0 0
1.11215 0 0 0
1.11265 0 0 0
1.11315 0 0 0
1.11365 0 0 0
1.11465 0 0 0
1.11515 0 0 0
1.11565 0 0 0
1.11615 0 0 0
1.11715 0 0 0
1.11765 0 0 0
1.11815 0 0 0
1.11865 0 0 0
1.11973 0 0 0
1.12023 0 0 0
1.12065 0 0 0
1.12115 0 0 0
1.12215 0 0 0
1.12265 0 0 0
1.12315 0 0 0
1.12365 0 0 0
1.12465 0 0 0
1.12515 0 0 0
1.12565 0 0 0
1.12615 0 0 0
1.12715 0 0 0
1.12765 12 12 0
1.12815 0 0 0
1.12865 16 16 0
1.12965 20 20 0
1.13065 220 220 0
1.13115 316 291 0
1.13215 0 0 0
1.13265 0 0 0
1.13315 0 0 0
1.13365 0 0 0
1.13465 0 0 0
1.13515 0 0 0
1.13565 0 0 0
1.13615 0 0 0
1.13715 0 0 0
1.13765 0 0 0
1.13815 0 0 0
1.13865 0 0 0
1.13973 0 0 0
1.14023 0 0 0
1.14065 0 0 0
1.14115 0 0 0
1.14215 0 0 0
1.14265 0 0 0
1.14315 0 0 0
1.14365 0 0 0
1.14465 0 0 0
1.14515 0 0 0
1.14565 0 0 0
1.14615 0 0 0
1.14715 0 0 0
1.14765 0 0 0
1.14815 16 16 0
1.14865 16 16 0
1.14965 20 20 0
1.15065 0 0 0
1.15115 0 0 0
1.15215 0 0 0
1.15265 0 0 0
1.15315 0 0 0
1.15365 0 0 0
1.15465 0 0 0
1.15515 0 0 0
1.15565 0 0 0
1.15615 0 0 0
1.15715 0 0 0
1.15765 0 0 0
1.15815 0 0 0
1.15865 0 0 0
1.15973 0 0 0
1.16023 0 0 0
1.16065 0 0 0
1.16115 0 0 0
1.16215 0 0 0
1.16265 0 0 0
1.16315 0 0 0
1.16365 0 0 0
1.16465 0 0 0
1.16515 0 0 0
1.16565 0 0 0
1.16615 0 0 0
1.16715 0 0 0
1.16765 0 0 0
1.16815 16 16 0
1.16865 16 16 0
1.16965 20 20 0
1.17065 0 0 0
1.17115 0 0 0
1.17215 0 0 0
1.17265 0 0 0
1.17315 0 0 0
1.17365 0 0 0
1.17465 0 0 0
1.17515 0 0 0
1.17565 0 0 0
1.17615 0 0 0
1.17715 0 0 0
1.17765 0 0 0
1.17815 0 0 0
1.17865 0 0 0
1.17973 0 0 0
1.18023 0 0 0
1.18065 0 0 0
1.18115 0 0 0
1.18215 0 0 0
1.18265 0 0 0
1.18315 0 0 0
1.18365 0 0 0
1.18465 0 0 0
1.18515 0 0 0
1.18565 0 0 0
1.18615 0 0 0
1.18715 0 0 0
1.18765 0 0 0
1.18815 16 16 0
1.18865 16 16 0
1.18965 20 20 0
1.19065 0 0 0
1.19115 0 0 0
1.19215 0 0 0
1.19265 160 140 0
1.19315 112 100 0
1.19365 160 143 0
1.19465 160 142 0
1.19515 160 140 0
1.19565 112 100 0
1.19615 160 141 0
1.19715 160 141 0
1.19765 160 141 0
1.19815 112 101 0
1.19865 160 141 0
1.19973 0 0 0
1.20023 112 99 0
1.20065 160 138 0
1.20115 160 139 0
1.20215 160 144 0
1.20265 112 100 0
1.20315 160 137 0
1.20365 160 141 0
1.20465 160 143 0
1.20515 112 96 0
1.20565 160 136 0
1.20615 160 138 0
1.20715 160 136 0
1.20765 112 103 0
1.20815 16 16 0
1.20865 16 16 0
1.20965 20 20 0
1.21065 112 106 0
1.21115 160 149 0
1.21215 160 143 0
1.21265 160 140 0
1.21315 112 104 0
1.21365 160 137 0
1.21465 160 138 0
1.21515 160 152 0
1.21565 112 96 0
1.21615 160 131 0
1.21715 160 125 0
1.21765 160 135 0
1.21815 112 93 0
1.21865 160 131 0
1.21973 0 0 0
1.22023 112 96 0
1.22065 160 130 0
1.22115 160 133 0
1.22215 160 132 0
1.22265 112 92 0
1.22315 160 134 0
1.22365 160 134 0
1.22465 160 141 0
1.22515 112 94 0
1.22565 160 132 0
1.22615 160 132 0
1.22715 134 134 0
1.22765 0 0 0
1.22815 16 16 0
1.22865 16 16 0
1.22965 20 20 0
1.23065 0 0 0
1.23115 0 0 0
1.23215 0 0 0
1.23265 0 0 0
1.23315 0 0 0
1.23365 0 0 0
1.23465 0 0 0
1.23515 0 0 0
1.23565 0 0 0
1.23615 0 0 0
1.23715 0 0 0
1.23765 0 0 0
1.23815 0 0 0
1.23865 0 0 0
1.23973 0 0 0
1.24023 0 0 0
1.24065 0 0 0
1.24115 0 0 0
1.24215 0 0 0
1.24265 0 0 0
1.24315 0 0 0
1.24365 0 0 0
1.24465 0 0 0
1.24515 0 0 0
1.24565 0 0 0
1.24615 0 0 0
1.24715 0 0 0
1.24765 0 0 0
1.24815 16 16 0
1.24865 16 16 0
1.24965 20 20 0
1.25065 0 0 0
1.25115 160 151 0
1.25215 160 149 0
1.25265 160 140 0
1.25315 112 104 0
1.25365 160 140 0
1.25465 160 138 0
1.25515 160 146 0
1.25565 112 104 0
1.25615 160 141 0
1.25715 160 144 0
1.25765 160 148 0
1.25815 112 103 0
1.25865 160 142 0
1.25973 0 0 0
1.26023 112 112 0
1.26065 160 149 0
1.26115 160 148 0
1.26215 160 146 0
1.26265 112 112 0
1.26315 160 160 0
1.26365 160 160 0
1.26465 160 160 0
1.26515 112 111 0
1.26565 160 153 0
1.26615 160 153 0
1.26715 160 156 0
1.26765 112 110 0
1.26815 16 16 0
1.26865 16 16 0
1.26965 20 20 0
1.27065 112 112 0
1.27115 160 160 0
1.27215 160 159 0
1.27265 160 160 0
1.27315 112 112 0
1.27365 160 160 0
1.27465 160 160 0
1.27515 160 160 0
1.27565 112 111 0
1.27615 160 160 0
1.27715 160 160 0
1.27765 160 160 0
1.27815 112 112 0
1.27865 160 160 0
1.27973 0 0 0
1.28023 112 112 0
1.28065 160 160 0
1.28115 160 160 0
1.28215 160 160 0
1.28265 112 112 0
1.28315 160 160 0
1.28365 316 316 0
1.28465 316 316 0
1.28515 220 220 0
1.28565 316 316 0
1.28615 316 313 0
1.28715 316 303 0
1.28765 220 217 0
1.28815 16 16 0
1.28865 16 16 0
1.28965 20 20 0
1.29065 220 220 0
1.29115 316 303 0
1.29215 316 285 0
1.29265 316 314 0
1.29315 220 220 0
1.29365 316 292 0
1.29465 316 291 0
1.29515 316 316 0
1.29565 220 211 0
1.29615 316 295 0
1.29715 316 299 0
1.29765 316 289 0
1.29815 220 208 0
1.29865 316 290 0
1.29973 0 0 0
1.30023 220 208 0
1.30065 316 288 0
1.30115 316 297 0
1.30215 316 288 0
1.30265 220 217 0
1.30315 316 292 0
1.30365 316 287 0
1.30465 316 295 0
1.30515 220 211 0
1.30565 316 289 0
1.30615 316 290 0
1.30715 316 297 0
1.30765 220 202 0
1.30815 16 16 0
1.30865 16 16 0
1.30965 20 20 0
1.31065 328 319 0
1.31115 472 434 0
1.31215 472 438 0
1.31265 472 432 0
1.31315 328 316 0
1.31365 472 435 0
1.31465 472 424 0
1.31515 472 419 0
1.31565 328 287 0
1.31615 472 423 0
1.31715 472 422 0
1.31765 472 418 0
1.31815 328 293 0
1.31865 472 430 0
1.31973 0 0 0
1.32023 328 292 0
1.32065 472 443 0
1.32115 472 431 0
1.32215 472 425 0
1.32265 328 285 0
1.32315 472 448 0
1.32365 472 444 0
1.32465 472 427 0
1.32515 328 296 0
1.32565 316 294 0
1.32615 472 423 0
1.32715 472 440 0
1.32765 328 294 0
1.32815 16 16 0
1.32865 16 16 0
1.32965 20 20 0
1.33065 112 112 0
1.33115 316 290 0
1.33215 316 299 0
1.33265 316 300 0
1.33315 112 112 0
1.33365 316 298 0
1.33465 472 429 0
1.33515 472 430 0
1.33565 328 298 0
1.33615 446 415 0
1.33715 316 298 0
1.33765 316 287 0
1.33815 220 199 0
1.33865 316 274 0
1.33973 0 0 0
1.34023 220 202 0
1.34065 316 301 0
1.34115 316 304 0
1.34215 316 285 0
1.34265 220 195 0
1.34315 316 274 0
1.34365 316 297 0
1.34465 316 274 0
1.34515 220 193 0
1.34565 316 282 0
1.34615 316 282 0
1.34715 316 282 0
1.34765 328 294 0
1.34815 16 16 0
1.34865 16 16 0
1.34965 20 20 0
1.35065 220 203 0
1.35115 316 287 0
1.35215 316 290 0
1.35265 316 285 0
1.35315 220 204 0
1.35365 316 283 0
1.35465 472 427 0
1.35515 472 435 0
1.35565 328 304 0
1.35615 472 433 0
1.35715 472 423 0
1.35765 472 422 0
1.35815 328 299 0
1.35865 472 406 0
1.35973 0 0 0
1.36023 328 302 0
1.36065 472 412 0
1.36115 472 423 0
1.36215 368 340 0
1.36265 220 213 0
1.36315 316 308 0
1.36365 316 308 0
1.36465 316 306 0
1.36515 220 207 0
1.36565 316 298 0
1.36615 316 312 0
1.36715 316 283 0
1.36765 220 201 0
1.36815 16 16 0
1.36865 16 16 0
1.36965 20 20 0
1.37065 328 314 0
1.37115 472 445 0
1.37215 472 432 0
1.37265 472 430 0
1.37315 328 289 0
1.37365 472 453 0
1.37465 472 429 0
1.37515 472 422 0
1.37565 328 287 0
1.37615 472 431 0
1.37715 472 422 0
1.37765 472 424 0
1.37815 328 304 0
1.37865 472 447 0
1.37973 0 0 0
1.38023 328 311 0
1.38065 472 433 0
1.38115 446 401 0
1.38215 316 295 0
1.38265 220 202 0
1.38315 316 290 0
1.38365 316 278 0
1.38465 316 290 0
1.38515 220 190 0
1.38565 316 280 0
1.38615 316 290 0
1.38715 316 282 0
1.38765 220 194 0
1.38815 16 16 0
1.38865 16 16 0
1.38965 20 20 0
1.39065 220 216 0
1.39115 316 296 0
1.39215 316 291 0
1.39265 316 276 0
1.39315 220 178 0
1.39365 316 274 0
1.39465 316 276 0
1.39515 316 260 0
1.39565 220 180 0
1.39615 316 257 0
1.39715 316 254 0
1.39765 316 251 0
1.39815 220 184 0
1.39865 316 264 0
1.39973 0 0 0
1.40023 112 108 0
1.40065 316 247 0
1.40115 160 143 0
1.40215 316 249 0
1.40265 220 194 0
1.40315 160 154 0
1.40365 316 245 0
1.40465 212 195 0
1.40515 220 192 0
1.40565 316 266 0
1.40615 316 260 0
1.40715 316 265 0
1.40765 220 188 0
1.40815 16 16 0
1.40865 16 16 0
1.40965 20 20 0
1.41065 220 199 0
1.41115 316 259 0
1.41215 316 259 0
1.41265 316 272 0
1.41315 220 205 0
1.41365 316 283 0
1.41465 316 289 0
1.41515 316 287 0
1.41565 220 201 0
1.41615 316 281 0
1.41715 316 280 0
1.41765 316 292 0
1.41815 220 203 0
1.41865 316 289 0
1.41973 0 0 0
1.42023 220 214 0
1.42065 316 283 0
1.42115 316 277 0
1.42215 316 282 0
1.42265 220 199 0
1.42315 316 302 0
1.42365 316 290 0
1.42465 316 291 0
1.42515 220 211 0
1.42565 316 302 0
1.42615 316 296 0
1.42715 316 313 0
1.42765 220 220 0
1.42815 16 16 0
1.42865 16 16 0
1.42965 20 20 0
1.43065 220 220 0
1.43115 316 316 0
1.43215 316 297 0
1.43265 316 301 0
1.43315 220 220 0
1.43365 316 316 0
1.43465 316 307 0
1.43515 316 304 0
1.43565 220 213 0
1.43615 316 304 0
1.43715 316 301 0
1.43765 316 303 0
1.43815 220 214 0
1.43865 316 300 0
1.43973 0 0 0
1.44023 220 220 0
1.44065 316 316 0
1.44115 316 316 0
1.44215 316 316 0
1.44265 220 216 0
1.44315 316 316 0
1.44365 316 308 0
1.44465 212 212 0
1.44515 0 0 0
1.44565 0 0 0
1.44615 0 0 0
1.44715 0 0 0
1.44765 0 0 0
1.44815 16 16 0
1.44865 16 16 0
1.44965 20 20 0
1.45065 0 0 0
1.45115 0 0 0
1.45215 0 0 0
1.45265 0 0 0
1.45315 0 0 0
1.45365 0 0 0
1.45465 0 0 0
1.45515 0 0 0
1.45565 0 0 0
1.45615 0 0 0
1.45715 0 0 0
1.45765 0 0 0
1.45815 0 0 0
1.45865 0 0 0
1.45973 0 0 0
1.46023 0 0 0
1.46065 0 0 0
1.46115 0 0 0
1.46215 0 0 0
1.46265 0 0 0
1.46315 0 0 0
1.46365 0 0 0
1.46465 0 0 0
1.46515 0 0 0
1.46565 0 0 0
1.46615 0 0 0
1.46715 0 0 0
1.46765 0 0 0
1.46815 16 16 0
1.46865 16 16 0
1.46965 20 20 0
1.47065 0 0 0
1.47115 0 0 0
1.47215 0 0 0
1.47265 0 0 0
1.47315 0 0 0
1.47365 0 0 0
1.47465 0 0 0
1.47515 0 0 0
1.47565 0 0 0
1.47615 0 0 0
1.47715 0 0 0
1.47765 0 0 0
1.47815 0 0 0
1.47865 0 0 0
1.47973 0 0 0
1.48023 0 0 0
1.48065 0 0 0
1.48115 0 0 0
1.48215 0 0 0
1.48265 0 0 0
1.48315 0 0 0
1.48365 0 0 0
1.48465 0 0 0
1.48515 0 0 0
1.48565 0 0 0
1.48615 0 0 0
1.48715 0 0 0
1.48765 0 0 0
1.48815 16 16 0
1.48865 16 16 0
1.48965 20 20 0
1.49065 0 0 0
1.49115 0 0 0
1.49215 0 0 0
1.49265 0 0 0
1.49315 0 0 0
1.49365 0 0 0
1.49465 0 0 0
1.49515 0 0 0
1.49565 0 0 0
1.49615 0 0 0
1.49715 0 0 0
1.49765 0 0 0
1.49815 0 0 0
1.49865 0 0 0
1.49973 0 0 0
1.50023 0 0 0
1.50065 0 0 0
1.50115 0 0 0
1.50215 0 0 0
1.50265 0 0 0
1.50315 0 0 0
1.50365 0 0 0
1.50465 0 0 0
1.50515 0 0 0
1.50565 0 0 0
1.50615 0 0 0
1.50715 0 0 0
1.50765 0 0 0
1.50815 16 16 0
1.50865 16 16 0
1.50965 20 20 0
1.51065 0 0 0
1.51115 0 0 0
1.51215 0 0 0
1.51265 0 0 0
1.51315 0 0 0
1.51365 0 0 0
1.51465 0 0 0
1.51515 0 0 0
1.51565 0 0 0
1.51615 0 0 0
1.51715 0 0 0
1.51765 160 160 0
1.51815 112 112 0
1.51865 160 160 0
1.51973 0 0 0
1.52023 112 112 0
1.52065 160 160 0
1.52115 160 160 0
1.52215 160 160 0
1.52265 112 112 0
1.52315 160 160 0
1.52365 160 160 0
1.52465 160 160 0
1.52515 112 112 0
1.52565 160 160 0
1.52615 160 160 0
1.52715 160 160 0
1.52765 112 112 0
1.52815 16 16 0
1.52865 16 16 0
1.52965 20 20 0
1.53065 112 112 0
1.53115 160 160 0
1.53215 160 160 0
1.53265 160 160 0
1.53315 112 112 0
1.53365 160 160 0
1.53465 160 160 0
1.53515 160 160 0
1.53565 112 112 0
1.53615 160 160 0
1.53715 160 160 0
1.53765 160 160 0
1.53815 112 112 0
1.53865 160 160 0
1.53973 0 0 0
1.54023 112 112 0
1.54065 160 160 0
1.54115 160 160 0
1.54215 160 160 0
1.54265 112 112 0
1.54315 160 160 0
1.54365 160 160 0
1.54465 160 160 0
1.54515 112 112 0
1.54565 160 160 0
1.54615 160 160 0
1.54715 160 160 0
1.54765 112 112 0
1.54815 16 16 0
1.54865 16 16 0
1.54965 20 20 0
1.55065 112 112 0
1.55115 160 160 0
1.55215 160 160 0
1.55265 160 160 0
1.55315 112 112 0
1.55365 160 160 0
1.55465 160 160 0
1.55515 160 160 0
1.55565 112 112 0
1.55615 160 160 0
1.55715 160 160 0
1.55765 160 160 0
1.55815 112 112 0
1.55865 160 160 0
1.55973 0 0 0
1.56023 112 112 0
1.56065 160 160 0
1.56115 160 160 0
1.56215 160 160 0
1.56265 112 112 0
1.56315 160 160 0
1.56365 160 160 0
1.56465 160 160 0
1.56515 112 112 0
1.56565 160 160 0
1.56615 160 160 0
1.56715 160 160 0
1.56765 112 112 0
1.56815 16 16 0
1.56865 16 16 0
1.56965 20 20 0
1.57065 112 112 0
1.57115 160 160 0
1.57215 160 160 0
1.57265 0 0 0
1.57315 0 0 0
1.57365 0 0 0
1.57465 0 0 0
1.57515 0 0 0
1.57565 0 0 0
1.57615 0 0 0
1.57715 0 0 0
1.57765 0 0 0
1.57815 0 0 0
1.57865 0 0 0
1.57973 0 0 0
1.58023 0 0 0
1.58065 0 0 0
1.58115 0 0 0
1.58215 0 0 0
1.58265 0 0 0
1.58315 0 0 0
1.58365 0 0 0
1.58465 0 0 0
1.58515 0 0 0
1.58565 0 0 0
1.58615 0 0 0
1.58715 0 0 0
1.58765 0 0 0
1.58815 16 16 0
1.58865 16 16 0
1.58965 20 20 0
1.59065 0 0 0
1.59115 0 0 0
1.59215 0 0 0
1.59265 0 0 0
1.59315 0 0 0
1.59365 0 0 0
1.59465 0 0 0
1.59515 0 0 0
1.59565 0 0 0
1.59615 0 0 0
1.59715 0 0 0
1.59765 0 0 0
1.59815 0 0 0
1.59865 0 0 0
1.59973 0 0 0
1.60023 0 0 0
1.60065 0 0 0
1.60115 0 0 0
1.60215 0 0 0
1.60265 0 0 0
1.60315 0 0 0
1.60365 0 0 0
1.60465 0 0 0
1.60515 0 0 0
1.60565 0 0 0
1.60615 0 0 0
1.60715 0 0 0
1.60765 0 0 0
1.60815 16 16 0
1.60865 16 16 0
1.60965 20 20 0
1.61065 0 0 0
1.61115 0 0 0
1.61215 0 0 0
1.61265 0 0 0
1.61315 0 0 0
1.61365 0 0 0
1.61465 0 0 0
1.61515 0 0 0
1.61565 0 0 0
1.61615 0 0 0
1.61715 0 0 0
1.61765 0 0 0
1.61815 0 0 0
1.61865 0 0 0
1.61973 0 0 0
1.62023 0 0 0
1.62065 0 0 0
1.62115 0 0 0
1.62215 0 0 0
1.62265 0 0 0
1.62315 0 0 0
1.62365 0 0 0
1.62465 0 0 0
1.62515 0 0 0
1.62565 0 0 0
1.62615 0 0 0
1.62715 0 0 0
1.62765 0 0 0
1.62815 16 16 0
1.62865 16 16 0
1.62965 20 20 0
1.63065 0 0 0
1.63115 0 0 0
1.63215 0 0 0
1.63265 0 0 0
1.63315 0 0 0
1.63365 0 0 0
1.63465 0 0 0
1.63515 0 0 0
1.63565 0 0 0
1.63615 0 0 0
1.63715 0 0 0
1.63765 0 0 0
1.63815 0 0 0
1.63865 0 0 0
1.63973 0 0 0
1.64023 0 0 0
1.64065 0 0 0
1.64115 0 0 0
1.64215 0 0 0
1.64265 0 0 0
1.64315 0 0 0
1.64365 0 0 0
1.64465 0 0 0
1.64515 0 0 0
1.64565 0 0 0
1.64615 0 0 0
1.64715 0 0 0
1.64765 0 0 0
1.64815 16 16 0
1.64865 16 16 0
1.64965 20 20 0
1.65065 0 0 0
1.65115 0 0 0
1.65215 0 0 0
1.65265 0 0 0
1.65315 0 0 0
1.65365 0 0 0
1.65465 0 0 0
1.65515 0 0 0
1.65565 0 0 0
1.65615 0 0 0
1.65715 0 0 0
1.65765 0 0 0
1.65815 0 0 0
1.65865 0 0 0
1.65973 0 0 0
1.66023 0 0 0
1.66065 0 0 0
1.66115 0 0 0
1.66215 0 0 0
1.66265 0 0 0
1.66315 0 0 0
1.66365 0 0 0
1.66465 0 0 0
1.66515 0 0 0
1.66565 0 0 0
1.66615 0 0 0
1.66715 0 0 0
1.66765 0 0 0
1.66815 16 16 0
1.66865 16 16 0
1.66965 20 20 0
1.67065 0 0 0
1.67115 0 0 0
1.67215 0 0 0
1.67265 0 0 0
1.67315 0 0 0
1.67365 0 0 0
1.67465 0 0 0
1.67515 0 0 0
1.67565 0 0 0
1.67615 0 0 0
1.67715 0 0 0
1.67765 0 0 0
1.67815 0 0 0
1.67865 0 0 0
1.67973 0 0 0
1.68023 0 0 0
1.68065 0 0 0
1.68115 0 0 0
1.68215 0 0 0
1.68265 0 0 0
1.68315 0 0 0
1.68365 0 0 0
1.68465 0 0 0
1.68515 0 0 0
1.68565 0 0 0
1.68615 0 0 0
1.68715 0 0 0
1.68765 0 0 0
1.68815 16 16 0
1.68865 16 16 0
1.68965 20 20 0
1.69065 0 0 0
1.69115 0 0 0
1.69215 0 0 0
1.69265 0 0 0
1.69315 0 0 0
1.69365 0 0 0
1.69465 0 0 0
1.69515 0 0 0
1.69565 0 0 0
1.69615 0 0 0
1.69715 0 0 0
1.69765 0 0 0
1.69815 0 0 0
1.69865 0 0 0
1.69973 0 0 0
1.70023 0 0 0
1.70065 0 0 0
1.70115 0 0 0
1.70215 0 0 0
1.70265 0 0 0
1.70315 0 0 0
1.70365 0 0 0
1.70465 0 0 0
1.70515 0 0 0
1.70565 0 0 0
1.70615 0 0 0
1.70715 0 0 0
1.70765 0 0 0
1.70815 16 16 0
1.70865 16 16 0
1.70965 20 20 0
1.71065 0 0 0
1.71115 0 0 0
1.71215 0 0 0
1.71265 0 0 0
1.71315 0 0 0
1.71365 0 0 0
1.71465 0 0 0
1.71515 0 0 0
1.71565 0 0 0
1.71615 0 0 0
1.71715 0 0 0
1.71765 0 0 0
1.71815 0 0 0
1.71865 0 0 0
1.71973 0 0 0
1.72023 0 0 0
1.72065 0 0 0
1.72115 0 0 0
1.72215 0 0 0
1.72265 0 0 0
1.72315 0 0 0
1.72365 0 0 0
1.72465 0 0 0
1.72515 0 0 0
1.72565 0 0 0
1.72615 0 0 0
1.72715 0 0 0
1.72765 0 0 0
1.72815 16 16 0
1.72865 16 16 0
1.72965 20 20 0
1.73065 0 0 0
1.73115 0 0 0
1.73215 0 0 0
1.73265 0 0 0
1.73315 0 0 0
1.73365 0 0 0
1.73465 0 0 0
1.73515 0 0 0
1.73565 0 0 0
1.73615 0 0 0
1.73715 0 0 0
1.73765 0 0 0
1.73815 0 0 0
1.73865 0 0 0
1.73973 0 0 0
1.74023 0 0 0
1.74065 0 0 0
1.74115 0 0 0
1.74215 0 0 0
1.74265 0 0 0
1.74315 0 0 0
1.74365 0 0 0
1.74465 0 0 0
1.74515 0 0 0
1.74565 0 0 0
1.74615 0 0 0
1.74715 0 0 0
1.74765 0 0 0
1.74815 16 16 0
1.74865 16 16 0
1.74965 20 20 0
1.75065 0 0 0
1.75115 0 0 0
1.75215 0 0 0
1.75265 0 0 0
1.75315 0 0 0
1.75365 0 0 0
1.75465 0 0 0
1.75515 0 0 0
1.75565 0 0 0
1.75615 0 0 0
1.75715 0 0 0
1.75765 0 0 0
1.75815 0 0 0
1.75865 0 0 0
1.75973 0 0 0
1.76023 0 0 0
1.76065 0 0 0
1.76115 0 0 0
1.76215 0 0 0
1.76265 0 0 0
1.76315 0 0 0
1.76365 0 0 0
1.76465 0 0 0
1.76515 0 0 0
1.76565 0 0 0
1.76615 0 0 0
1.76715 0 0 0
1.76765 0 0 0
1.76815 16 16 0
1.76865 16 16 0
1.76965 20 20 0
1.77065 0 0 0
1.77115 0 0 0
1.77215 0 0 0
1.77265 0 0 0
1.77315 0 0 0
1.77365 0 0 0
1.77465 0 0 0
1.77515 0 0 0
1.77565 0 0 0
1.77615 0 0 0
1.77715 0 0 0
1.77765 0 0 0
1.77815 0 0 0
1.77865 0 0 0
1.77973 0 0 0
1.78023 0 0 0
1.78065 0 0 0
1.78115 0 0 0
1.78215 0 0 0
1.78265 0 0 0
1.78315 0 0 0
1.78365 0 0 0
1.78465 0 0 0
1.78515 0 0 0
1.78565 0 0 0
1.78615 0 0 0
1.78715 0 0 0
1.78765 0 0 0
1.78815 16 16 0
1.78865 16 16 0
1.78965 20 20 0
1.79065 0 0 0
1.79115 0 0 0
1.79215 0 0 0
1.79265 0 0 0
1.79315 0 0 0
1.79365 0 0 0
1.79465 0 0 0
1.79515 0 0 0
1.79565 0 0 0
1.79615 0 0 0
1.79715 0 0 0
1.79765 0 0 0
1.79815 0 0 0
1.79865 0 0 0
1.79973 0 0 0
1.80023 0 0 0
1.80065 0 0 0
1.80115 0 0 0
1.80215 0 0 0
1.80265 0 0 0
1.80315 0 0 0
1.80365 0 0 0
1.80465 0 0 0
1.80515 0 0 0
1.80565 0 0 0
1.80615 0 0 0
1.80715 0 0 0
1.80765 0 0 0
1.80815 16 16 0
1.80865 16 16 0
1.80965 20 20 0
1.81065 0 0 0
1.81115 0 0 0
1.81215 0 0 0
1.81265 0 0 0
1.81315 0 0 0
1.81365 0 0 0
1.81465 0 0 0
1.81515 0 0 0
1.81565 0 0 0
